dataset_name,vip_layers,bb_alpha,bnn_structure,split,bnn_layer_str,time,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
kin8nm,[4],0.0,"[10, 10]",3,SimplerBayesLinear,2537.467454166,1172.0294189453125,0.071466304,-1.2113298177719116,0.040175225585699,1174.959228515625,0.07423119,-1.1803936958312988,0.0417508594691753
kin8nm,[4],0.0,"[10, 10]",4,SimplerBayesLinear,2874.6885975610003,1176.4398193359375,0.07129751,-1.217206954956055,0.0401427336037159,1183.5216064453125,0.0767493,-1.1554625034332275,0.0427958108484745
kin8nm,[4],0.0,"[10, 10]",5,SimplerBayesLinear,2880.236054781,1183.762939453125,0.07086786,-1.2198196649551392,0.0398745015263557,1194.5985107421875,0.079208955,-1.1248972415924072,0.0444202944636344
kin8nm,[4],0.0,"[10, 10]",6,SimplerBayesLinear,2876.965416015,1171.1424560546875,0.07266172,-1.19925057888031,0.0408315286040306,1183.527587890625,0.081788495,-1.090742588043213,0.0455447137355804
kin8nm,[4],0.0,"[10, 10]",7,SimplerBayesLinear,2785.018491762,1176.992919921875,0.071332924,-1.2173452377319336,0.0401269868016243,1187.454833984375,0.07902364,-1.1251004934310913,0.0442572869360446
kin8nm,[4],0.0,"[10, 10]",8,SimplerBayesLinear,2775.114953154,1174.648193359375,0.07115363,-1.215502142906189,0.0401290655136108,1177.2183837890625,0.07347139,-1.1903537511825562,0.0409496650099754
kin8nm,[4],0.0,"[10, 10]",9,SimplerBayesLinear,2772.90707826,1172.2152099609375,0.07190155,-1.2067646980285645,0.0404620058834552,1172.5435791015625,0.072404824,-1.2035517692565918,0.0405830852687358
kin8nm,[5],0.0,"[10, 10]",0,BayesLinear,8972.273057862001,1958.1988525390625,0.046872206,-1.62063729763031,0.0265395175665617,2104.4462890625,0.09843913,-0.3863906860351562,0.0573639385402202
kin8nm,[5],0.0,"[10, 10]",1,BayesLinear,3929.811556235,2101.921630859375,0.047792915,-1.5970146656036377,0.0271283499896526,2255.3251953125,0.10328877,-0.3103771507740021,0.0607861168682575
kin8nm,[5],0.0,"[10, 10]",10,BayesLinear,9189.739707988,1965.2562255859373,0.04728318,-1.607113003730774,0.0268377233296632,2098.531982421875,0.097429834,-0.4375999867916107,0.056347269564867
kin8nm,[5],0.0,"[10, 10]",11,BayesLinear,9179.88803898,1913.0654296875,0.047713283,-1.5965731143951416,0.0270594134926795,2047.978271484375,0.098873705,-0.4332846701145172,0.0570468232035636
kin8nm,[5],0.0,"[10, 10]",12,BayesLinear,5486.597210094,1976.082275390625,0.047095146,-1.6099268198013306,0.0266795773059129,2103.9560546875,0.09493389,-0.5161746144294739,0.0553054772317409
kin8nm,[5],0.0,"[10, 10]",13,BayesLinear,5837.070500619,1985.3857421875,0.04765654,-1.6045963764190674,0.0269605629146099,2125.52197265625,0.098467335,-0.3871192634105682,0.0571047365665435
kin8nm,[5],0.0,"[10, 10]",14,BayesLinear,9083.875586962,1936.030517578125,0.04619487,-1.6240546703338623,0.0262713767588138,2078.60546875,0.09881894,-0.4344047904014587,0.0569463446736335
kin8nm,[5],0.0,"[10, 10]",15,BayesLinear,9082.740753481,2026.208984375,0.04507782,-1.645403504371643,0.0257280226796865,2158.481689453125,0.09488323,-0.4861231446266174,0.0556927993893623
kin8nm,[5],0.0,"[10, 10]",16,BayesLinear,9073.502692255,2025.383544921875,0.046790466,-1.6111692190170288,0.0265675075352191,2165.09912109375,0.09977375,-0.3802359700202942,0.0575812757015228
kin8nm,[5],0.0,"[10, 10]",17,BayesLinear,10122.408232855,2065.0986328125,0.04478833,-1.651570439338684,0.0254671219736337,2224.936767578125,0.100439,-0.2965893149375915,0.0588553920388221
kin8nm,[5],0.0,"[10, 10]",18,BayesLinear,7256.827340774,1987.4156494140625,0.046274316,-1.6214032173156738,0.0262591540813446,2127.525146484375,0.09821097,-0.4468488395214081,0.0571214184165
kin8nm,[5],0.0,"[10, 10]",19,BayesLinear,7246.971365492,1934.6705322265625,0.046962313,-1.6089917421340942,0.0266630966216325,2075.061767578125,0.09967868,-0.4063256680965423,0.0575477629899978
kin8nm,[5],0.0,"[10, 10]",2,BayesLinear,3947.573031868,1994.8658447265625,0.046724092,-1.6092945337295532,0.026497196406126,2146.62890625,0.10232032,-0.3322805166244507,0.060295283794403
kin8nm,[5],0.0,"[10, 10]",3,BayesLinear,3947.206427145,2025.4542236328125,0.04766659,-1.5945099592208862,0.0270876176655292,2157.609375,0.09867841,-0.4701489508152008,0.0572901293635368
kin8nm,[5],0.0,"[10, 10]",4,BayesLinear,3939.658820201,1962.789794921875,0.048139382,-1.5885182619094849,0.0273110847920179,2095.376708984375,0.09885255,-0.454598993062973,0.057177148759365
kin8nm,[5],0.0,"[10, 10]",5,BayesLinear,4187.84774429,2046.9705810546875,0.044838704,-1.6513235569000244,0.02545652911067,2204.820556640625,0.09990074,-0.2801709771156311,0.0583877004683017
kin8nm,[5],0.0,"[10, 10]",6,BayesLinear,3376.542501938,2006.6268310546875,0.048554536,-1.5855480432510376,0.0274899024516344,2158.086181640625,0.10285924,-0.2922333180904388,0.0601119361817836
kin8nm,[5],0.0,"[10, 10]",7,BayesLinear,3401.29279155,2008.0496826171875,0.047363643,-1.609119892120361,0.026816027238965,2141.842041015625,0.09656796,-0.4481863379478454,0.0568166859447956
kin8nm,[5],0.0,"[10, 10]",8,BayesLinear,7176.506587188,2026.22216796875,0.04803768,-1.592473030090332,0.0271982941776514,2151.017333984375,0.09550515,-0.541256844997406,0.0553311444818973
kin8nm,[5],0.0,"[10, 10]",9,BayesLinear,5460.422317518,1937.8651123046875,0.046631765,-1.614365577697754,0.0264399144798517,2051.280517578125,0.09163784,-0.6296356320381165,0.0521973669528961
kin8nm,[5],0.0,"[10, 10]",0,SimplerBayesLinear,3784.547048388,1406.2254638671875,0.06976081,-1.2382826805114746,0.0392458997666835,1416.466796875,0.077519454,-1.144053339958191,0.0435892082750797
kin8nm,[5],0.0,"[10, 10]",1,SimplerBayesLinear,3072.543319034,1396.2574462890625,0.067384005,-1.269005298614502,0.0378945879638195,1406.7989501953125,0.075578034,-1.1765669584274292,0.0420759618282318
kin8nm,[5],0.0,"[10, 10]",10,SimplerBayesLinear,3104.009177284,1377.0048828125,0.069964804,-1.2314366102218628,0.0395114719867706,1382.7161865234375,0.07475948,-1.1772189140319824,0.0422522611916065
kin8nm,[5],0.0,"[10, 10]",11,SimplerBayesLinear,3128.870797389,1414.4326171875,0.06886287,-1.2459921836853027,0.0388073176145553,1421.646484375,0.07477592,-1.177992820739746,0.0420706793665885
kin8nm,[5],0.0,"[10, 10]",12,SimplerBayesLinear,3135.9982456720004,1440.9307861328125,0.07075294,-1.22047221660614,0.0398457795381546,1448.262451171875,0.07662413,-1.1540722846984863,0.0428051128983497
kin8nm,[5],0.0,"[10, 10]",13,SimplerBayesLinear,3172.9373758640004,1398.8145751953125,0.06894859,-1.2477750778198242,0.0387319363653659,1406.2723388671875,0.07476826,-1.1835930347442627,0.0418151728808879
kin8nm,[5],0.0,"[10, 10]",14,SimplerBayesLinear,3145.198012503,1396.336181640625,0.0695474,-1.2369883060455322,0.0391819402575492,1401.6759033203125,0.07410841,-1.185954213142395,0.0418033301830291
kin8nm,[5],0.0,"[10, 10]",15,SimplerBayesLinear,3093.637619189,1464.8514404296875,0.06826784,-1.2527644634246826,0.0384735837578773,1477.0872802734375,0.076899216,-1.1602277755737305,0.0431144125759601
kin8nm,[5],0.0,"[10, 10]",16,SimplerBayesLinear,3921.15421573,1354.9046630859375,0.069730796,-1.2332980632781982,0.039351187646389,1361.934326171875,0.075291716,-1.170090913772583,0.0420721620321273
kin8nm,[5],0.0,"[10, 10]",17,SimplerBayesLinear,3166.553929639,1356.890380859375,0.06871614,-1.2468633651733398,0.038734097033739,1363.553955078125,0.07369157,-1.1916961669921875,0.0412451103329658
kin8nm,[5],0.0,"[10, 10]",18,SimplerBayesLinear,3232.552379661,1406.125244140625,0.0696266,-1.236392617225647,0.0392129011452198,1414.96435546875,0.07623468,-1.1603034734725952,0.0429860427975654
kin8nm,[5],0.0,"[10, 10]",19,SimplerBayesLinear,3191.8352702770003,1398.14599609375,0.06778374,-1.2617361545562744,0.0381760895252227,1411.701171875,0.077956565,-1.1400350332260132,0.0436945185065269
kin8nm,[5],0.0,"[10, 10]",2,SimplerBayesLinear,3062.393720104,1378.481201171875,0.06961489,-1.2386637926101685,0.0391838997602462,1386.384033203125,0.07514459,-1.1719224452972412,0.0422068126499652
kin8nm,[5],0.0,"[10, 10]",3,SimplerBayesLinear,3079.416929637,1421.743408203125,0.06881602,-1.2457656860351562,0.0388037487864494,1426.739990234375,0.07307143,-1.196603775024414,0.0411122627556324
kin8nm,[5],0.0,"[10, 10]",4,SimplerBayesLinear,3170.214908722,1390.7606201171875,0.07156747,-1.2136662006378174,0.0402893051505088,1401.8016357421875,0.07986418,-1.1143659353256226,0.0443046614527702
kin8nm,[5],0.0,"[10, 10]",5,SimplerBayesLinear,3071.649754484,1415.8287353515625,0.069374464,-1.2388144731521606,0.0391016826033592,1427.3426513671875,0.07785108,-1.1415190696716309,0.0435534752905368
kin8nm,[5],0.0,"[10, 10]",6,SimplerBayesLinear,3101.856656901,1400.3101806640625,0.0692957,-1.2424193620681765,0.0389697328209877,1412.008544921875,0.07853628,-1.1309758424758911,0.0441634841263294
kin8nm,[5],0.0,"[10, 10]",7,SimplerBayesLinear,2958.959734979,1446.8035888671875,0.0675871,-1.2635118961334229,0.0381322614848613,1458.7275390625,0.076526664,-1.157782793045044,0.042762815952301
kin8nm,[5],0.0,"[10, 10]",8,SimplerBayesLinear,2971.889587423,1352.0447998046875,0.06966464,-1.234109878540039,0.039312470704317,1355.4083251953125,0.07271721,-1.202362298965454,0.0406665690243244
kin8nm,[5],0.0,"[10, 10]",9,SimplerBayesLinear,3817.596919919,1436.6868896484375,0.0691998,-1.2410364151000977,0.0390404500067234,1438.4573974609375,0.07070504,-1.2273987531661987,0.0395024269819259
naval,[1],0.5,"[10, 10]",0,BayesLinear,1028.708942804,-152.61199951171875,0.00022114052,-7.031097412109375,0.0001231862988788,-148.67633056640625,0.00023070697,-7.012156009674072,0.0001270162902073
naval,[1],0.5,"[10, 10]",1,BayesLinear,1023.860636139,-199.13650512695312,0.0001272958,-7.399664402008057,7.371109677478671e-05,-198.82505798339844,0.00012516024,-7.404519081115723,7.282353908522055e-05
naval,[1],0.5,"[10, 10]",10,BayesLinear,728.422164367,-189.5799560546875,0.00013237646,-7.379396438598633,7.7559489000123e-05,-188.2740478515625,0.00013554201,-7.376023769378662,7.853736315155402e-05
naval,[1],0.5,"[10, 10]",11,BayesLinear,726.1238861100001,-102.26641082763672,0.00022251566,-6.852389812469482,0.000134507950861,-103.12830352783205,0.00021720373,-6.861580848693848,0.0001325546327279
naval,[1],0.5,"[10, 10]",12,BayesLinear,866.386904799,-168.33642578125,0.00018616821,-7.171802043914795,0.0001038728514686,-170.03536987304688,0.00017905765,-7.195021629333496,0.0001000852571451
naval,[1],0.5,"[10, 10]",13,BayesLinear,737.20792183,-187.17588806152344,0.00014869707,-7.318863868713379,8.428310684394091e-05,-185.238525390625,0.00015145747,-7.307388782501221,8.481509576085955e-05
naval,[1],0.5,"[10, 10]",14,BayesLinear,717.6605657780001,-41.01399993896485,0.00037331032,-6.039610862731934,0.0002186652418458,-32.71803665161133,0.00038190023,-5.9723801612854,0.0002253511775052
naval,[1],0.5,"[10, 10]",15,BayesLinear,699.203515852,-150.94358825683594,0.00022799526,-7.0167999267578125,0.0001265792379854,-153.1525421142578,0.00022297533,-7.039970397949219,0.0001238983822986
naval,[1],0.5,"[10, 10]",16,BayesLinear,714.392352448,-186.9777374267578,0.00014531008,-7.327351570129394,8.326692477567121e-05,-188.11614990234372,0.00013970195,-7.343829154968262,8.111705392366275e-05
naval,[1],0.5,"[10, 10]",17,BayesLinear,760.5386153320001,-150.3848419189453,0.00022515985,-7.063284397125244,0.0001195874501718,-151.67567443847656,0.000222535,-7.08371114730835,0.0001173208584077
naval,[1],0.5,"[10, 10]",18,BayesLinear,708.788439643,-164.52493286132812,0.00021427161,-7.114019870758057,0.0001126801944337,-160.2621307373047,0.00022148396,-7.086362361907959,0.0001148026931332
naval,[1],0.5,"[10, 10]",19,BayesLinear,3209.267435372,-199.29054260253903,0.000120598655,-7.45838737487793,6.994126306381077e-05,-196.40658569335935,0.00012848672,-7.442942142486572,7.21168180461973e-05
naval,[1],0.5,"[10, 10]",2,BayesLinear,2879.385196392,-199.99171447753903,0.00012967692,-7.461769104003906,7.268504850799218e-05,-198.76007080078125,0.00012975099,-7.456138610839844,7.273649680428207e-05
naval,[1],0.5,"[10, 10]",3,BayesLinear,1029.987781336,-176.86416625976562,0.0001781315,-7.23099422454834,9.862321167020129e-05,-175.20138549804688,0.00018365067,-7.231159210205078,9.930179658113047e-05
naval,[1],0.5,"[10, 10]",4,BayesLinear,1024.0598136879998,-171.7849578857422,0.00017397158,-7.184612274169922,9.871445945464076e-05,-170.4248046875,0.0001766822,-7.178730010986328,9.972036787075922e-05
naval,[1],0.5,"[10, 10]",5,BayesLinear,728.303294533,-170.55291748046875,0.00018856,-7.184818744659424,0.0001039332128129,-167.83737182617188,0.00019370741,-7.167519092559815,0.000107257408672
naval,[1],0.5,"[10, 10]",6,BayesLinear,717.061633433,-148.53953552246094,0.00018249857,-6.99997615814209,0.0001140346648753,-147.8261260986328,0.00018550734,-6.998813629150391,0.0001148673327406
naval,[1],0.5,"[10, 10]",7,BayesLinear,720.408111007,-164.275634765625,0.00020003277,-7.11253833770752,0.0001082289818441,-159.72569274902344,0.00020567053,-7.074110507965088,0.0001119120715884
naval,[1],0.5,"[10, 10]",8,BayesLinear,735.746025452,-185.8302154541016,0.00015022948,-7.319835186004639,8.480427641188726e-05,-181.7099609375,0.0001593565,-7.290294647216797,8.803349919617176e-05
naval,[1],0.5,"[10, 10]",9,BayesLinear,723.481840077,-170.14877319335938,0.0001890574,-7.189647674560547,0.00010352654499,-167.385986328125,0.0001923497,-7.1699419021606445,0.0001056222172337
naval,[1],0.0,"[10, 10]",0,BayesLinear,1070.31085356,-207.40501403808597,0.00010015625,-7.613657474517822,6.006226249155589e-05,-204.81027221679688,0.00010473442,-7.596078395843506,6.193124136188999e-05
naval,[1],0.0,"[10, 10]",1,BayesLinear,1068.915660022,-195.07310485839844,0.00012971146,-7.472965717315674,7.216454832814634e-05,-195.7715301513672,0.0001264401,-7.487655639648437,7.054498564684764e-05
naval,[1],0.0,"[10, 10]",10,BayesLinear,1774.731759593,-199.2591857910156,0.00011285233,-7.541100978851318,6.54065515846014e-05,-195.9893798828125,0.00011882778,-7.517174243927002,6.737616786267608e-05
naval,[1],0.0,"[10, 10]",11,BayesLinear,1829.986427317,-179.7788848876953,0.00016039642,-7.308348178863525,8.908988820621744e-05,-181.1902008056641,0.00015603067,-7.33012056350708,8.664340566610917e-05
naval,[1],0.0,"[10, 10]",12,BayesLinear,980.988977746,-211.37229919433597,9.219451e-05,-7.62829065322876,5.715409497497603e-05,-209.93023681640625,9.390954e-05,-7.622534275054932,5.750014315708541e-05
naval,[1],0.0,"[10, 10]",13,BayesLinear,962.46722256,-177.72691345214844,0.00016361529,-7.298710346221924,9.167732059722766e-05,-176.37156677246094,0.00016455942,-7.292757511138916,9.189703268930316e-05
naval,[1],0.0,"[10, 10]",14,BayesLinear,962.963666414,-109.57642364501952,0.00026479395,-6.614579200744629,0.0001627177698537,-105.65436553955078,0.00026875755,-6.581528663635254,0.0001646439341129
naval,[1],0.0,"[10, 10]",15,BayesLinear,969.680371533,-196.6490936279297,0.00013017523,-7.474267482757568,7.438768079737201e-05,-195.75765991210935,0.00013028336,-7.473739147186279,7.448065298376605e-05
naval,[1],0.0,"[10, 10]",16,BayesLinear,1414.917142437,-186.8435516357422,0.00014252588,-7.36628532409668,7.895875751273707e-05,-185.2814483642578,0.00014455439,-7.35829496383667,7.956653280416504e-05
naval,[1],0.0,"[10, 10]",17,BayesLinear,890.665619252,-210.78094482421875,9.535227e-05,-7.660298347473144,5.67776987736579e-05,-208.48980712890625,9.8947894e-05,-7.645932674407959,5.822280945722014e-05
naval,[1],0.0,"[10, 10]",18,BayesLinear,896.7747458040001,-197.83078002929688,0.00012237656,-7.486464023590088,7.033943256828934e-05,-194.98399353027344,0.0001273048,-7.466482639312744,7.229614129755646e-05
naval,[1],0.0,"[10, 10]",19,BayesLinear,898.3477096280001,-203.9156036376953,0.00010994653,-7.574110984802246,6.381426646839827e-05,-202.3780059814453,0.00011161587,-7.567240715026855,6.449029024224728e-05
naval,[1],0.0,"[10, 10]",2,BayesLinear,1072.6201333410002,-196.3340606689453,0.00012462978,-7.49278450012207,7.156637002481148e-05,-193.84182739257807,0.00012849868,-7.475812911987305,7.321597513509914e-05
naval,[1],0.0,"[10, 10]",3,BayesLinear,1072.07313342,-161.56182861328125,0.00018930704,-7.136074542999268,0.000109950749902,-159.9248046875,0.00019067976,-7.126751899719238,0.0001107764546759
naval,[1],0.0,"[10, 10]",4,BayesLinear,1087.596327564,-180.7486572265625,0.00015877478,-7.31939697265625,8.868318400345743e-05,-181.08482360839844,0.00015660001,-7.330482006072998,8.739969052840024e-05
naval,[1],0.0,"[10, 10]",5,BayesLinear,1085.497742433,-201.36346435546875,0.000113232876,-7.5117998123168945,6.699603545712307e-05,-200.6076812744141,0.00011301904,-7.512574672698975,6.692477472824976e-05
naval,[1],0.0,"[10, 10]",6,BayesLinear,1094.165454218,-203.08511352539065,0.00010782848,-7.564606666564941,6.292235048022121e-05,-200.4254302978516,0.00011246763,-7.546646595001221,6.460544682340696e-05
naval,[1],0.0,"[10, 10]",7,BayesLinear,1090.984870397,-169.64218139648438,0.0001776906,-7.203335762023926,9.883769234875216e-05,-165.27491760253906,0.00018549885,-7.168081283569336,0.0001028326732921
naval,[1],0.0,"[10, 10]",8,BayesLinear,1753.490729317,-192.1927490234375,0.00013147935,-7.434760093688965,7.312400703085586e-05,-183.76451110839844,0.00014923964,-7.358543872833252,7.916046160971746e-05
naval,[1],0.0,"[10, 10]",9,BayesLinear,1757.657609696,-200.46739196777344,0.000112827656,-7.539723873138428,6.517002475447953e-05,-196.04872131347656,0.00012166316,-7.504083633422852,6.72387977829203e-05
naval,[1],0.5,"[10, 10]",0,SimplerBayesLinear,750.24694772,81.23188781738281,0.0036767141,-4.614426612854004,0.0015727877616882,95.86157989501952,0.0041219103,-4.513465404510498,0.001769870519638
naval,[1],0.5,"[10, 10]",1,SimplerBayesLinear,754.259396532,85.78658294677734,0.0040523876,-4.594709396362305,0.0016591927269473,90.2456512451172,0.0041633276,-4.567493438720703,0.0017041874816641
naval,[1],0.5,"[10, 10]",10,SimplerBayesLinear,730.0691122139999,115.41069793701172,0.006868706,-4.204720973968506,0.0025733513757586,104.91791534423828,0.006330579,-4.278838157653809,0.0023133044596761
naval,[1],0.5,"[10, 10]",11,SimplerBayesLinear,742.6467272289999,103.8036880493164,0.0047172657,-4.418817520141602,0.0019480644259601,97.7871322631836,0.0038473662,-4.447940349578857,0.0017866351408883
naval,[1],0.5,"[10, 10]",12,SimplerBayesLinear,752.127609912,85.2554702758789,0.004772514,-4.601180553436279,0.0017444113036617,82.44686889648438,0.0045185313,-4.62253999710083,0.0016666131559759
naval,[1],0.5,"[10, 10]",13,SimplerBayesLinear,1070.6144833859998,83.67398071289062,0.004128867,-4.593544483184815,0.0016672469209879,83.27497100830078,0.0044380645,-4.603000640869141,0.0016921442002058
naval,[1],0.5,"[10, 10]",14,SimplerBayesLinear,963.451670271,81.9179458618164,0.003976096,-4.599351406097412,0.0016285984311252,85.12089538574219,0.004108907,-4.580646514892578,0.001684141694568
naval,[1],0.5,"[10, 10]",15,SimplerBayesLinear,872.1737220800001,87.34659576416016,0.004239597,-4.5730743408203125,0.0017208831850439,84.94996643066406,0.0040258802,-4.582923889160156,0.0016628359444439
naval,[1],0.5,"[10, 10]",16,SimplerBayesLinear,1771.192295869,83.01864624023438,0.003133932,-4.540835380554199,0.0015896328259259,77.46997833251953,0.0029570973,-4.582033157348633,0.0015042903833091
naval,[1],0.5,"[10, 10]",17,SimplerBayesLinear,4359.838470250001,86.01329803466797,0.0041527604,-4.578518390655518,0.00168114725966,89.07538604736328,0.004349717,-4.56742525100708,0.0017494420753791
naval,[1],0.5,"[10, 10]",18,SimplerBayesLinear,4430.271300426,84.1365966796875,0.0042141215,-4.598806858062744,0.0016706481110304,88.38204193115234,0.0044519333,-4.569382667541504,0.0017565882299095
naval,[1],0.5,"[10, 10]",19,SimplerBayesLinear,717.221798169,99.58578491210938,0.004055918,-4.323319435119629,0.0019682880956679,99.52043151855467,0.003951794,-4.323834896087647,0.0019660680554807
naval,[1],0.5,"[10, 10]",2,SimplerBayesLinear,752.578924249,79.48782348632812,0.0034341488,-4.533237934112549,0.0016368969809263,74.55353546142578,0.003316131,-4.570016384124756,0.0015660317149013
naval,[1],0.5,"[10, 10]",3,SimplerBayesLinear,751.5909635620001,98.40177917480467,0.0039537014,-4.348099231719971,0.0019216930959373,99.77970123291016,0.0038379456,-4.331588268280029,0.0019176177447661
naval,[1],0.5,"[10, 10]",4,SimplerBayesLinear,763.978756354,89.376953125,0.0036811244,-4.365696907043457,0.0018554782727733,87.12103271484375,0.0034802598,-4.373315334320068,0.0017991618951782
naval,[1],0.5,"[10, 10]",5,SimplerBayesLinear,737.068660872,90.49169921875,0.003711964,-4.357578754425049,0.0018660385394468,86.92481994628906,0.0035618246,-4.384403228759766,0.0018073618412017
naval,[1],0.5,"[10, 10]",6,SimplerBayesLinear,915.913363454,82.5943374633789,0.0029878127,-4.545589923858643,0.0015350326430052,82.50244140625,0.0030061293,-4.550582885742188,0.0015398187097162
naval,[1],0.5,"[10, 10]",7,SimplerBayesLinear,742.677457796,90.21198272705078,0.004256436,-4.438739776611328,0.001850156346336,90.24749755859376,0.004049408,-4.435505390167236,0.0018248143605887
naval,[1],0.5,"[10, 10]",8,SimplerBayesLinear,744.786946603,84.33053588867188,0.0043017576,-4.610513687133789,0.0016733719967305,88.73516082763672,0.004280406,-4.581072807312012,0.0017199231078848
naval,[1],0.5,"[10, 10]",9,SimplerBayesLinear,754.853273243,85.41773223876953,0.0044119395,-4.611380100250244,0.0016951741417869,87.60359954833984,0.004301751,-4.589376926422119,0.0016902870265766
naval,[1],0.0,"[10, 10]",0,SimplerBayesLinear,729.586721802,160.05335998535156,0.0065989145,-3.602149248123169,0.0035883805248886,163.05470275878906,0.006808489,-3.570374011993408,0.0037107348907738
naval,[1],0.0,"[10, 10]",1,SimplerBayesLinear,727.4179920500001,160.51934814453125,0.006696234,-3.5875799655914307,0.0036714109592139,164.8777618408203,0.0069971685,-3.542219638824463,0.0038345411885529
naval,[1],0.0,"[10, 10]",10,SimplerBayesLinear,711.064318789,161.1129608154297,0.0067041838,-3.586401462554932,0.0036581866443157,159.25543212890625,0.006587233,-3.603662014007568,0.0035916287451982
naval,[1],0.0,"[10, 10]",11,SimplerBayesLinear,712.883543123,138.8214111328125,0.004845835,-3.9109201431274414,0.0025209698360413,135.47694396972656,0.0046823714,-3.943191766738892,0.0024822237901389
naval,[1],0.0,"[10, 10]",12,SimplerBayesLinear,1042.345085915,159.9989471435547,0.0066640214,-3.5923259258270264,0.0036521551664918,161.8531494140625,0.0068074926,-3.570671319961548,0.003704042173922
naval,[1],0.0,"[10, 10]",13,SimplerBayesLinear,1035.403177023,159.26156616210938,0.0066374443,-3.596196413040161,0.0036419345997273,160.86480712890625,0.006758523,-3.5781774520874023,0.0036943312734365
naval,[1],0.0,"[10, 10]",14,SimplerBayesLinear,718.131548891,162.48179626464844,0.006823078,-3.5680840015411377,0.0037925054784864,161.81178283691406,0.0067875697,-3.573525667190552,0.0037513000424951
naval,[1],0.0,"[10, 10]",15,SimplerBayesLinear,729.0777792580001,160.62811279296875,0.006600258,-3.601865768432617,0.0035833285655826,157.99423217773438,0.0064379647,-3.625595569610596,0.0034971330314874
naval,[1],0.0,"[10, 10]",16,SimplerBayesLinear,719.96619865,159.85765075683594,0.0066899825,-3.5883054733276367,0.0036781255621463,156.0623779296875,0.0064297337,-3.6253600120544434,0.003531880909577
naval,[1],0.0,"[10, 10]",17,SimplerBayesLinear,707.230790446,137.21890258789062,0.005252577,-3.8304035663604736,0.0029188969638198,139.69517517089844,0.005384538,-3.805266857147217,0.0029772757552564
naval,[1],0.0,"[10, 10]",18,SimplerBayesLinear,688.205601963,103.57884979248048,0.0033954412,-4.266316890716553,0.0018540486926212,107.1114501953125,0.0035188396,-4.230836391448975,0.0019185184501111
naval,[1],0.0,"[10, 10]",19,SimplerBayesLinear,727.902157537,106.00557708740234,0.0035151395,-4.231783866882324,0.0019226589938625,109.2881088256836,0.0036311573,-4.198971748352051,0.0019786623306572
naval,[1],0.0,"[10, 10]",2,SimplerBayesLinear,728.819797536,159.69317626953125,0.0066448515,-3.59512996673584,0.0036512166261672,158.12896728515625,0.00654954,-3.60912823677063,0.0036219807807356
naval,[1],0.0,"[10, 10]",3,SimplerBayesLinear,707.202989494,161.94827270507812,0.006646705,-3.595062494277954,0.0035817632451653,161.44601440429688,0.0066230576,-3.598707914352417,0.0035850189160555
naval,[1],0.0,"[10, 10]",4,SimplerBayesLinear,703.383915817,161.99932861328125,0.0066650854,-3.592136144638061,0.0036132596433162,159.6632843017578,0.006514064,-3.614698648452759,0.0035806708037853
naval,[1],0.0,"[10, 10]",5,SimplerBayesLinear,715.501967152,159.5005340576172,0.0066582006,-3.59313440322876,0.0036386910360306,160.54454040527344,0.0067440346,-3.5802128314971924,0.0037213519681245
naval,[1],0.0,"[10, 10]",6,SimplerBayesLinear,1033.834925452,143.12742614746094,0.005068971,-3.865702867507935,0.0026481964159756,139.08786010742188,0.0048682117,-3.905750989913941,0.0025434531271457
naval,[1],0.0,"[10, 10]",7,SimplerBayesLinear,1031.1754123720002,137.885009765625,0.0053920234,-3.8041627407073975,0.0030169996898621,137.7447052001953,0.0053896047,-3.804568290710449,0.002992226043716
naval,[1],0.0,"[10, 10]",8,SimplerBayesLinear,1032.070832974,162.95062255859375,0.0067861504,-3.5740764141082764,0.0037168043199926,164.1705322265625,0.0068772617,-3.560123443603516,0.0037756168749183
naval,[1],0.0,"[10, 10]",9,SimplerBayesLinear,1025.593682886,159.77157592773438,0.0066152443,-3.599609613418579,0.0036351548042148,164.6126251220703,0.006937875,-3.5498170852661133,0.0037977662868797
naval,[1],0.5,"[200, 200]",0,BayesLinear,15004.470742752,-137.78890991210938,0.00033050546,-6.656703948974609,0.0001744979963405,-135.6331787109375,0.0003382128,-6.649724960327148,0.0001786127249943
naval,[1],0.5,"[200, 200]",1,BayesLinear,8318.899084073,-135.8393096923828,0.00033732125,-6.678478240966797,0.0001747247442835,-135.17359924316406,0.0003310024,-6.672608375549316,0.000175211316673
naval,[1],0.5,"[200, 200]",10,BayesLinear,8216.125091328,-152.1351318359375,0.0003103529,-6.788995265960693,0.0001559701195219,-149.11224365234375,0.00030797595,-6.767953872680664,0.0001605076395208
naval,[1],0.5,"[200, 200]",11,BayesLinear,8127.900689804,-110.55297088623048,0.00048422173,-6.365402221679688,0.0002510715858079,-103.62540435791016,0.0005049819,-6.304622650146484,0.0002631950192153
naval,[1],0.5,"[200, 200]",12,BayesLinear,8216.250460931,-54.003360748291016,0.00056376815,-5.829700469970703,0.0003349799080751,-54.00622177124024,0.00057141396,-5.844212055206299,0.0003335807705298
naval,[1],0.5,"[200, 200]",13,BayesLinear,7528.730140649,-127.51510620117188,0.00036441372,-6.572737216949463,0.0001992828765651,-125.50345611572266,0.00037318442,-6.564027786254883,0.0002024717250606
