split,layers,dataset,NLL,RMSE,CRPS
0,3,energy,0.8305566064503375,0.5177364945177408,0.2979716595080019
10,2,protein,2.788418470971391,3.950758357774816,2.1722753957670324
6,4,power,2.722473856393317,3.669648774919,2.0210456699254635
19,1,kin8nm,-0.96628700943822,0.0883654184697273,0.0500017331965121
4,3,energy,0.6819723677354912,0.4528500342341867,0.2541864099587794
10,4,concrete,3.24236912811414,6.36087367035887,3.3290022021776853
11,3,naval,-7.163977118036554,5.459570278526063e-05,7.490608503637003e-05
3,5,boston,2.6961544970040747,4.0029662107159565,1.9085286435846336
7,4,power,2.6432648328289527,3.340824966077514,1.8533302021216715
1,4,wine_red,1.0049301598067617,0.6664508950508002,0.368104468380424
7,2,wine_red,0.8531469140469762,0.5687402769225892,0.3155336055764336
0,4,concrete,3.0564351964224707,4.96205658130869,2.832432400962272
12,5,concrete,3.1703765712059573,5.80951642303392,3.1689585620105
5,1,naval,-6.660632556705057,0.0002788553112183,0.0001639498283573
1,4,protein,2.6934207319681924,3.656595903075818,1.956013775717784
17,3,power,2.8426333803036217,4.118828732446277,2.1369406154659067
14,5,concrete,3.062340475944913,5.104369405930684,2.849647381172106
19,2,kin8nm,-1.3310143609631018,0.0641267674084154,0.0355981068169775
16,2,protein,2.790018874625541,3.9497586320074816,2.1708195216171684
5,1,protein,2.8898142554957573,4.337180900423199,2.435743486651267
19,3,protein,2.7033910116756443,3.669240521276436,1.9891911024391529
18,2,concrete,3.201396221118764,6.493713261855151,3.4680565094043634
12,2,energy,0.6935118174885929,0.4687485258670765,0.2651270039472055
7,5,concrete,3.025007561750201,4.816897153838048,2.698788141393868
7,1,energy,1.076899284429618,0.6293196620126743,0.3760581943472351
18,4,power,2.830943541753137,4.068966329639748,2.02825273780542
3,3,power,2.8230968151183315,4.062548269940069,2.093698700530364
4,1,concrete,3.0296860295473107,4.762045269256017,2.661019420221748
13,4,power,2.692418033598152,3.5468333430760475,1.9715982312547533
18,1,energy,1.229549889934543,0.8053084262256305,0.4657451582977247
9,4,naval,-7.012892601475967,6.946020508714264e-05,8.776328554178078e-05
8,1,energy,1.1489075646625633,0.6872809919749431,0.4070855753294645
6,3,wine_red,0.9158144861602828,0.6081087137340132,0.3406658367856713
15,1,protein,2.8886086521234278,4.334694795444041,2.4350217382319963
1,4,power,2.668700333715162,3.455492490792808,1.925554859300524
13,1,protein,2.896516466187644,4.383158892677821,2.4496545233805134
9,5,energy,0.6677495875424466,0.4270139918403552,0.2463527700416118
11,5,energy,0.7779942707102048,0.5252436383054108,0.2815105952315876
16,2,wine_red,1.032337755159001,0.6783677257519559,0.3721621585672038
19,2,concrete,3.109408963256652,5.404532103194608,2.9633799870670123
13,1,power,2.7666513621578,3.830171375156496,2.1518737953248017
7,4,concrete,3.084629649062125,5.165786298624436,2.911530220157849
10,3,power,2.746381564218067,3.758196456465579,2.0329381232479844
10,1,kin8nm,-0.980524390594155,0.0856171554943837,0.0489814315025361
2,1,kin8nm,-0.962931125479814,0.0885696555922246,0.0501611817210496
3,2,wine_red,0.9551010307822778,0.630424050455899,0.3449159023303414
0,4,energy,0.7346298696669558,0.4954565005415997,0.275241289719043
3,4,concrete,3.0130750450940806,4.980778419266024,2.647979229924567
5,5,boston,2.505180982802325,2.8909106736687207,1.5942643221432038
6,3,kin8nm,-1.300918366933877,0.0661456169302265,0.0368046272509414
5,2,energy,0.5726712676583773,0.389627729452116,0.2249651349491832
5,4,power,2.748584218177472,3.764927566586445,1.9833061103012632
2,4,boston,2.891386276683896,4.193486159957052,2.1660614226254427
17,1,concrete,3.2631015115911595,6.798022256176441,3.4702282975507237
2,3,protein,2.7087110306794018,3.6944769639420247,1.99325250688304
12,2,kin8nm,-1.355375816146585,0.0623513141134798,0.034879789437469
10,2,boston,2.407239498371553,2.846257561100386,1.4893251111443704
11,4,wine_red,0.9680180474358858,0.640780220317156,0.353441536159322
5,5,concrete,3.165155891493224,5.914219316822019,3.181939586039107
18,2,kin8nm,-1.3269440464980458,0.0642655438145868,0.0357243701517735
11,2,wine_red,0.9634557107152268,0.6377909447552241,0.3514964838271283
13,5,concrete,2.988234994313791,4.609680050235525,2.6009793130334944
16,2,concrete,3.221436358965539,6.06110260586758,3.395889225888856
5,3,naval,-7.056901144237528,5.247860405270422e-05,8.258596508818582e-05
15,3,concrete,3.078244724732651,5.345304112909387,2.91628067107956
7,4,boston,2.659179865600044,4.529059087001257,2.023565637289283
1,1,protein,2.9129820469319023,4.4552919434635205,2.490858925874192
13,4,naval,-6.425947789683208,0.0001020184395969,0.0001558367260564
1,2,naval,-7.175582629268274,6.590558917191856e-05,7.53879588894367e-05
8,1,wine_red,1.0385175744707498,0.678743168683306,0.3752154631869318
8,5,naval,-6.805434351139239,0.0002625275262164,0.0001478801743467
6,3,energy,0.5615570724826376,0.34785739061209,0.212240579841694
16,1,power,2.7688505084640087,3.845030102547304,2.1262453632735774
12,1,concrete,3.216418581684665,6.115228311379512,3.389119896252112
17,2,protein,2.7824562142276243,3.91942158611676,2.144235759199193
2,5,energy,0.6305806418948638,0.4259166841861992,0.2410487124713841
6,2,concrete,3.1021996705206205,5.446641337916133,3.0492697016694903
2,2,wine_red,0.9074457348708552,0.594878111168077,0.3314565556982833
18,3,boston,2.493656264014505,2.813936031494212,1.5853641343801343
12,4,naval,-7.002005787317148,0.0001107747876732,9.407852378271726e-05
15,5,protein,2.667654161924705,3.57006351172524,1.913428689697147
11,4,energy,0.8726805032722192,0.5557821109441057,0.3045916169057475
9,4,boston,2.4453969218713123,2.7120790559683154,1.5413297530956105
18,4,protein,2.674187939585014,3.5780382324596216,1.9215046545229275
19,3,power,2.775892314131477,3.870813414761968,2.020039498008685
4,4,power,2.738382456826813,3.739172227768985,2.045541866036669
4,5,protein,2.684438669885708,3.628583056142314,1.9403833301728155
17,4,energy,0.7802800290639637,0.4611604421164723,0.2676317345142409
14,1,concrete,3.13729587923454,5.623294097216518,3.0940864582994867
7,2,power,2.6921252755029066,3.531315556226273,1.96102137454405
11,1,kin8nm,-0.9763466650584564,0.0867369950094388,0.0490782614395291
0,3,protein,2.715520870926347,3.7130391091163344,2.0046051501900237
0,1,wine_red,0.9404184172289682,0.6361080735804924,0.3401744457935315
0,2,concrete,3.093981473934797,5.287725989503175,2.9794600675854324
6,5,energy,0.5625452069984088,0.3519624829810796,0.2131505431628503
13,3,kin8nm,-1.4031359703090225,0.0596228957339829,0.0334204446756546
2,5,power,2.711497826436124,3.624573655936408,1.998068667040952
14,4,energy,0.9090985628680414,0.5848644397454846,0.3291985969942169
9,4,wine_red,0.8952193051547042,0.5922048840182198,0.3318621174266168
4,2,naval,-7.06039805629605,5.083605546092111e-05,8.217536503186974e-05
13,2,boston,2.503670840614617,3.0499188631454155,1.6815772991111917
6,1,energy,1.3014153210564448,0.9739922816021652,0.5183903157038863
4,2,power,2.766178393197554,3.84113059124876,2.0995165391756507
3,4,boston,2.6480296358060382,3.780340178090384,1.8140466101472488
3,3,naval,-7.019487543725504,5.97201558175389e-05,8.620857688766658e-05
4,4,energy,0.7954618860165273,0.4753115704460846,0.2760866675889569
2,3,boston,2.8711151500516547,4.098146317646076,2.150989195874614
0,2,wine_red,0.9411270353554376,0.6372185809310136,0.3407730259720199
8,3,wine_red,1.0350306124825726,0.6774686689646164,0.3745413696901801
18,3,power,2.819580965528288,4.033101034622013,2.038950726268873
3,2,protein,2.7825804899534003,3.919292385793776,2.157784140806632
3,4,wine_red,0.9555926427430774,0.6304704769653388,0.3451526455609942
13,1,naval,-4.482562521065313,0.000869110404018,0.0005174436672345
9,2,wine_red,0.8960738100063426,0.5930510188096895,0.3318919833593411
2,2,energy,0.6279338970741564,0.4412589334786509,0.2443454646444114
19,1,boston,2.3416176686466352,2.7563960003535137,1.398492915979522
11,1,wine_red,0.9660748064760056,0.6394617449701713,0.3523421660562824
17,1,power,2.8797935066117786,4.286401111510043,2.254763685239628
17,4,wine_red,0.9713952333756204,0.6504635476759396,0.348926152551945
8,5,protein,2.7062478689687,3.718348253130943,1.993725909275888
19,5,power,2.773860218230904,3.8760776492918745,2.0274830648931377
19,3,kin8nm,-1.3748356118234486,0.0612913296661565,0.0340701960745543
18,1,naval,-6.792852322475988,0.0001729446504333,0.0001234396230667
7,4,energy,0.758082977277146,0.4216546423989758,0.2575972177615771
19,1,energy,1.0923092931122045,0.6152194595575964,0.3739257514283463
13,3,energy,0.668235295513729,0.4534636858304344,0.2536750371844271
7,5,energy,0.7014810573315036,0.4457537920538548,0.2584831313926246
5,5,power,2.759459272870962,3.803880324341317,1.9962599049135088
15,1,kin8nm,-0.9842832348900352,0.0851680773086931,0.0485488642360476
11,2,power,2.775061444328146,3.873085584480953,2.107701930859713
8,4,protein,2.706533359096185,3.710956569539733,1.9880315278180416
1,4,energy,0.7497738055722538,0.4000359978643645,0.2490733111620916
12,3,kin8nm,-1.385287298473635,0.0606744721284401,0.0338824471222747
18,1,wine_red,0.9490014949751036,0.6222979067932164,0.3464256160462401
11,2,boston,2.500770608364904,2.970511687785915,1.6449664479236794
6,1,boston,2.641582118020425,3.2784037700145032,1.778350854816179
0,3,power,2.826552454447029,4.071893559494416,2.0887846935619017
11,2,energy,0.7449957243865468,0.5116367224473823,0.2707896150286324
7,5,boston,2.6754471729295366,4.588135998353105,2.050944001596892
12,5,wine_red,0.9207648221552492,0.6117827246596854,0.342144187459619
16,4,power,2.6862632492841283,3.531965207735102,1.9302364059608423
13,3,boston,2.4985078131514338,3.090029611727055,1.6868565914426852
6,2,protein,2.809950457316854,4.043511441565624,2.2083393437258523
17,2,boston,2.665597153446367,3.657654352356082,1.823935037196989
14,2,power,2.7092501278790326,3.603411985765524,2.010475908079945
10,3,wine_red,0.8553456088514576,0.5624291469711343,0.3177017090612165
10,5,protein,2.686530395465721,3.638582055477908,1.9467273558138327
0,1,protein,2.8989458217877235,4.391515281621355,2.457563064330411
4,4,wine_red,0.9648246721429936,0.6368791014975103,0.3524401882945117
1,5,boston,3.605283683558702,5.771720486581142,2.3809113833572906
9,1,protein,2.922694642644187,4.505047217644855,2.529476112572534
4,1,power,2.792665537070171,3.941033867215408,2.1743191182264825
6,4,concrete,3.0572055067377435,5.138688742328621,2.893487225183888
12,4,power,2.6953674493257145,3.559780058904132,1.9784380794762049
7,1,power,2.727988266397974,3.657771486107845,2.044097887149328
11,1,boston,2.520102181028611,3.0093879221895787,1.6695344899531148
12,2,protein,2.7767587665415645,3.898899719795292,2.133365429165408
6,5,naval,-7.054246101717472,0.0001151278614988,9.151079970011144e-05
1,1,kin8nm,-0.96007522931273,0.0891372945567919,0.050377773764059
2,3,power,2.7080400348010527,3.614302443121357,1.9965100721376223
3,3,energy,0.6717523280906605,0.4486969613474861,0.2577501211624053
10,1,energy,1.1944353860276071,0.7841837088025201,0.4324217878736547
13,2,energy,0.6627022535869982,0.458578221244587,0.2546754770197977
0,1,concrete,3.079897887725493,5.233841204474984,2.944244701652844
5,4,boston,2.506837085876997,2.890957991879961,1.593586687297046
16,2,kin8nm,-1.3481661658544848,0.0630523056266849,0.0350044640316596
5,3,concrete,3.2277174888119444,6.427731541835168,3.4556524429451723
18,1,boston,2.488705468861486,2.7568993460315587,1.5640372446389716
4,2,concrete,3.0406457491094288,4.799408659360436,2.6844877764175115
10,1,naval,-6.716324640194781,0.0002551078587711,0.0001514587082788
7,2,boston,2.6445680122106934,4.560646031600371,2.020070766469501
0,4,naval,-7.113030242086298,7.083725763873249e-05,8.02566479122069e-05
12,4,protein,2.68327077318432,3.593498147872165,1.9264033569732668
18,3,concrete,3.197249006145214,6.417504481053527,3.4548715742728917
6,5,wine_red,0.9168801655829644,0.6089495982307329,0.3410558876868553
9,1,kin8nm,-0.9923364921895652,0.0840895700010064,0.0478802408052835
4,3,boston,2.637212940465418,4.206217849000859,2.0154965982898183
10,3,boston,2.435613103877748,2.9249909913004246,1.532960023632068
5,5,protein,2.6805486760806185,3.5974845981848635,1.9354043715450733
15,3,boston,2.4917112807683246,2.889500165780969,1.597591156033925
3,1,concrete,3.0365637121188502,5.175935641420327,2.749869353507028
11,2,naval,-7.115134332376648,0.0001067438315233,8.568003830943624e-05
1,2,concrete,3.167544242528268,6.167849997653024,3.236439898042621
9,5,protein,2.720734207611288,3.777739400044116,2.017774225278772
9,1,energy,1.1826265880506566,0.722863005923299,0.425603347267824
19,2,protein,2.777716751384175,3.9028265061345815,2.1462646326316
1,3,concrete,3.167365097054069,6.157814050311869,3.2329031627671423
9,5,power,2.6904570048773757,3.527971104587606,1.960917514936196
7,5,naval,-6.84971286531865,0.0002449946609721,0.0001436963570066
6,2,power,2.756736556039117,3.796797210563555,2.091245641208381
17,1,energy,1.1686104072680223,0.7232749217102165,0.4221923450439943
4,5,concrete,3.022060441773388,4.786736925681877,2.655533363108584
3,5,power,2.785385241499668,3.9295431588215552,2.00209879032562
6,4,wine_red,0.918219806742181,0.610148242432549,0.3416339081990748
6,4,naval,-6.687466579926972,0.0003083542160976,0.00016656200677
15,2,power,2.8262459431297606,4.048642959078862,2.1279337111793875
15,5,concrete,3.030848676529968,5.229884642044626,2.7853717838413248
0,2,naval,-7.192095554486395,7.789041667413919e-05,7.595777063637186e-05
17,3,protein,2.7116107779415466,3.6964191330313474,1.9863941809268912
2,5,wine_red,0.9044762494961838,0.5932258311684799,0.3306767823748637
6,1,naval,-6.659566040299749,0.0002192692869515,0.0001456809768056
10,2,naval,-6.568042791254862,9.68062023562213e-05,0.0001357965546135
17,4,concrete,3.3179835518361465,6.750599543405988,3.4322635448221384
13,5,boston,2.4791431633075383,2.9436377155597557,1.6310477420599363
12,1,naval,-6.279218741848882,0.0004483429955334,0.0002587175434846
5,3,boston,2.5220510864758534,2.9313210015164675,1.6127725832474449
8,1,boston,2.379886271160826,2.518081625072178,1.4445886138062412
10,3,protein,2.7207285331778936,3.7343491822927777,2.021883985138184
19,4,naval,-6.975618156302487,0.0001916576114665,0.0001157163572958
14,4,protein,2.7077893947205025,3.7050460120620894,1.978274421717269
14,5,power,2.686216170630763,3.5137671762224474,1.960170685639744
17,1,protein,2.9009800841999303,4.39895547942666,2.4632882551988406
3,5,energy,0.6742537218271157,0.4480384176339839,0.2580277861827772
9,2,protein,2.793674933461589,3.973676356443001,2.1810276563733475
8,2,protein,2.797427980565042,3.988716764482687,2.1909024010271887
15,4,naval,-7.129182181015761,6.295933693310458e-05,7.82063982255933e-05
10,4,power,2.7299446965516605,3.69349055946198,1.9877501932197936
0,3,naval,-6.32482247665471,0.0001387011969157,0.0001748868521439
5,1,boston,2.5428416069307147,3.008343799993689,1.647440855679456
6,4,boston,2.6148723600042727,3.255178711828787,1.7551904082883905
6,4,energy,0.7814444296641984,0.4494739730978289,0.2671021399797876
14,3,energy,0.7726418411807525,0.5236989528398496,0.2895000363189429
4,1,kin8nm,-0.9728873343708198,0.0872401878694024,0.0493077852929432
17,1,boston,2.650467958609456,3.599570618991492,1.804566874937953
19,3,naval,-7.153542413925984,8.252276713001096e-05,7.900898209522493e-05
13,3,concrete,3.019793257282383,4.849013446186932,2.7151467723431706
1,5,energy,0.5679872038031832,0.358602994681701,0.2112169800140026
3,4,protein,2.682656959675262,3.606987060268383,1.9408381756212076
3,1,kin8nm,-1.0017567033923718,0.0829560783843633,0.0474072998245051
13,5,wine_red,0.8992665673049721,0.5975859221500284,0.3340838117636627
10,2,energy,0.9018236685563744,0.5878370999890056,0.2993311236112168
8,4,concrete,3.0558045066796407,5.006582184862491,2.809082867580305
18,5,protein,2.6687582415777658,3.5800119160771238,1.9141313627885053
14,2,energy,0.742341382029398,0.5069677404049066,0.2819956730382052
6,5,protein,2.7173898817222555,3.762146615789044,2.006506751698929
19,2,energy,0.7620422632293657,0.506071615980239,0.2872493371640817
12,1,protein,2.895978259164719,4.368049807928538,2.450716778651981
8,3,boston,2.369625806608855,2.4677501103178945,1.4208417139018217
13,2,wine_red,0.8947581791772254,0.5952439368843311,0.3321572754162867
19,4,wine_red,0.8955585462677004,0.5934040965639034,0.3300606779516153
6,2,kin8nm,-1.309541449949791,0.0656392082582755,0.0365553614264036
16,4,wine_red,1.030019304880978,0.6777760628343008,0.3716258517118599
0,4,boston,2.7219591929955254,3.86538567192138,1.8865086056016784
1,3,boston,3.613092347559416,5.765113447088007,2.361750161639201
10,5,wine_red,0.8562840920385618,0.562789910942639,0.318075691815983
14,3,boston,2.627855533166779,3.591958840917699,1.895773571164242
2,3,wine_red,0.9090827184687283,0.5961468258702478,0.3321542864477282
6,2,boston,2.6319886159000614,3.276070935439837,1.7680291697860544
17,5,concrete,3.2313169701376885,6.5186691852640255,3.323126476738717
16,1,concrete,3.2290688345090874,6.076719864600113,3.4089734672740923
10,4,boston,2.4211090102429687,2.8440313391963263,1.5009651467507448
6,3,naval,-7.210955299406468,5.339576107316478e-05,7.160197147286013e-05
17,4,protein,2.6783698008945938,3.595461120891847,1.921497232897405
4,2,protein,2.786672839588952,3.928715940342756,2.1646796168591824
19,5,energy,0.9579131385187708,0.6397047124531177,0.3563335385968141
17,3,naval,-6.729017935385344,0.0002883060313592,0.0001601268420539
4,5,boston,2.6177413189264227,4.132336737418455,1.9731523591627316
13,3,naval,-7.220487744170003,6.030138148678972e-05,7.172610719657178e-05
13,1,kin8nm,-0.967882924160852,0.087666677658556,0.0499201525718273
0,3,wine_red,0.9354686140932628,0.632814956649982,0.3388671786809516
2,2,naval,-6.04167528678235,0.0004873402428421,0.0002973707094594
1,1,wine_red,1.0100120404476027,0.6694842567199631,0.3694265591098996
11,1,protein,2.914200633907001,4.462749470489029,2.495076974967369
9,1,naval,-6.698507309879295,0.0002455665277485,0.0001496583856358
14,2,boston,2.6134173285207,3.5367444439762563,1.876591292910476
19,1,protein,2.9059623275496764,4.424016963864117,2.4757956016547165
2,4,protein,2.7031127297343254,3.6979821277635754,1.9782786268554124
18,5,power,2.8237938986960933,4.033042342678028,2.015124551019544
10,2,wine_red,0.8565656321723217,0.5632158526637522,0.3181293928413004
17,5,wine_red,0.9741799936199748,0.6515769949666681,0.3499403155368513
7,1,concrete,3.0715889320363097,5.1254976754125385,2.8861595262090303
8,2,power,2.7853054111613167,3.924307810915395,2.106325281884558
9,3,kin8nm,-1.4093573187789332,0.0588650325664554,0.0329701668733689
15,1,boston,2.4952709622773184,2.886209385159086,1.6013966004555769
17,3,concrete,3.2714889218191985,6.863760273341512,3.5067081015658217
5,3,wine_red,0.8791437328059384,0.5835836889682814,0.3245711578376117
8,2,concrete,3.103377939839,5.268766623280054,2.958345000643044
5,5,wine_red,0.8883099780745656,0.5889991048606035,0.3273885536120143
1,3,wine_red,1.0046574413360747,0.666049213875403,0.3675905287469332
19,3,concrete,3.1136395515928674,5.395585829929559,2.958874459873839
12,5,naval,-6.899705773694917,0.000216310820115,0.0001293994519731
9,3,concrete,3.232168456414184,6.297539702229838,3.465690872140249
2,4,wine_red,0.906677811269824,0.5945049563140641,0.3313652720887884
5,3,energy,0.5757272610621808,0.3734520196198421,0.2208120419040585
9,3,power,2.690449255627728,3.532821753947016,1.9616543643168367
14,3,naval,-7.080790348302083,5.618356011135137e-05,8.111282594376488e-05
14,3,kin8nm,-1.402680659137139,0.0594318057872287,0.0332726664792914
16,5,energy,0.6272893776963985,0.4091220922715919,0.2326568151312159
13,1,wine_red,0.8954101368367086,0.5961277644745279,0.3323895241149322
16,3,kin8nm,-1.377020215521648,0.0614525514788382,0.0340733918013949
10,4,wine_red,0.8550052747261336,0.5615375442061932,0.3176411645033209
14,3,concrete,3.1450607658508,5.64162073441611,3.1162341695964595
2,3,concrete,3.1197703153750016,5.9691390603546095,3.146109953675945
0,3,concrete,3.094287435716165,5.29410466066916,2.9836954528813293
14,2,concrete,3.1454963676659027,5.648697138310518,3.1149966497913595
9,2,kin8nm,-1.367963709991476,0.0611981249794844,0.0343117805608854
3,4,power,2.778432517854037,3.892572856317104,1.9838619534687676
14,4,boston,2.627621761845933,3.636566184301092,1.8928637538525663
14,5,energy,0.7479048791817486,0.5120077439772424,0.2841939860032569
11,3,boston,2.50095487735264,2.960512775177558,1.6437615368547052
14,1,wine_red,0.8136640575553212,0.5305110377152414,0.298657322607779
5,2,protein,2.770097385942796,3.8605929903145815,2.1272393969187458
14,3,power,2.682147578669724,3.5003038983162065,1.952951724216832
6,3,power,2.721502488236759,3.6666254363296935,2.0200161618480297
9,3,wine_red,0.893894745734524,0.5912580368365263,0.3312567552407384
16,1,wine_red,1.0313579555223504,0.6774186805007729,0.3715181782137839
17,2,naval,-7.099363527068039,4.730125177186211e-05,7.89165832635079e-05
8,4,power,2.7209411222579893,3.687214646361999,1.9655606106236805
13,5,naval,-7.092049399262066,6.210550661279297e-05,8.080147179770072e-05
4,3,concrete,3.0386245811185764,4.806649786625108,2.6894891176801416
2,3,kin8nm,-1.3395114020078451,0.0634947462197254,0.0357144542985354
18,2,wine_red,0.948681343655889,0.6221433238359636,0.3463685027858194
3,1,power,2.8593333299613777,4.209752078332541,2.2004915378352603
4,2,wine_red,0.965826376129803,0.6379246971006916,0.3527380826177358
15,4,energy,0.6323475169934915,0.426904807571264,0.2427838300933781
6,1,power,2.791909862738194,3.942458146507744,2.189162185974318
15,1,energy,1.0558630382087992,0.6379814041121084,0.3733904619570573
18,5,boston,2.5053869096002432,2.858424790001828,1.6070101302728328
17,3,boston,2.650978306426098,3.63568433457089,1.8090051539224865
0,1,energy,1.0800195428675974,0.6405206098730116,0.3791400216703415
18,1,protein,2.905616095613049,4.419999971831023,2.47556102233476
18,1,kin8nm,-0.9603240449622475,0.0897023135335951,0.0505335888009375
12,1,power,2.7648815063329946,3.8289003911300186,2.144795036377164
7,3,protein,2.7167408821082217,3.701980458103719,2.007441654407706
11,5,boston,2.47759145024394,2.88597472572068,1.6076613096103405
6,3,concrete,3.1163073221537525,5.51817930475621,3.094889716058633
18,1,concrete,3.1961650820703933,6.48266708902041,3.459395582417794
