split,layers,iterations,batch,dataset,NLL,RMSE,CRPS,time
13,1,150000,100,protein,2.923955384812797,4.500073410816671,2.5279723288152627,2241.569933033
14,1,150000,100,protein,2.951502759388237,4.628446102076936,2.5942246467261407,2158.4766161
15,1,150000,100,protein,2.918519929288365,4.462309234651627,2.5092524681299966,2143.246951604
16,1,150000,100,protein,2.9327320965280603,4.543632399336715,2.553504434152881,1768.2705298780002
17,1,150000,100,protein,2.933339395836836,4.544582518853634,2.5634783359836586,1773.0757042829998
18,1,150000,100,protein,2.9387050942766684,4.571464089729348,2.5657980390885897,1775.24272654
19,1,150000,100,protein,2.932867561376172,4.542481157847638,2.5524000933091213,1771.072286159
2,1,150000,100,protein,2.9470042963543497,4.603743638346814,2.6019049874807574,1100.988776453
3,1,150000,100,protein,2.927804123608388,4.517284885024623,2.5445365389442114,1100.991184658
4,1,150000,100,protein,2.939003946356307,4.56002628342879,2.575324000900459,1100.467524302
5,1,150000,100,protein,2.917657827525486,4.4580126341805935,2.508329447335999,1100.493109295
6,1,150000,100,protein,2.9468113708074863,4.614545646803487,2.5866903281338405,1100.3836686329998
7,1,150000,100,protein,2.946393646731837,4.608666082117403,2.5927167797729043,1100.570874466
8,1,150000,100,protein,2.9418385753677923,4.591235321395406,2.581168758379164,2268.01962949
9,1,150000,100,protein,2.9642141435011347,4.692365056267599,2.640915743848818,2264.941991135
0,2,150000,100,protein,2.840374961905014,4.143296563663911,2.289369508441365,9381.597904924
1,2,150000,100,protein,2.844182264875704,4.167849015650617,2.305878843741255,9360.623489664
10,2,150000,100,protein,2.842726856132325,4.163484221221468,2.3043551087726035,10502.940774003
11,2,150000,100,protein,2.8595780132017063,4.237378898694185,2.332884251067066,10386.487775603
12,2,150000,100,protein,2.8324977067654773,4.120396172380183,2.2851380113699684,8815.157437586
13,2,150000,100,protein,2.8433789583807587,4.162294037518048,2.3042306532106767,8824.139175510001
14,2,150000,100,protein,2.8668207707087325,4.259989666100809,2.358522251822836,10307.788131017
15,2,150000,100,protein,2.8208394369873155,4.042840235620861,2.2470080727634985,10165.075099912
16,2,150000,100,protein,2.854271703577584,4.210898209127706,2.3281038610548577,10242.540651804
17,2,150000,100,protein,2.848065707269845,4.182038593046025,2.3220803347387435,10195.915859637998
18,2,150000,100,protein,2.838523505205883,4.136818766646112,2.2889417378458763,10123.824469966
19,2,150000,100,protein,2.8477214865018468,4.175218873121984,2.318710267338673,10162.520014806
2,2,150000,100,protein,2.849847663658134,4.178014340686103,2.330329852298492,9408.524719011
3,2,150000,100,protein,2.8366490419540384,4.134053487187629,2.2865297564219915,9442.856039362
4,2,150000,100,protein,2.846593462222782,4.163339481479862,2.315982557987197,10607.898540491
5,2,150000,100,protein,2.832442786688064,4.093550372950761,2.272047038148829,10622.280934663
6,2,150000,100,protein,2.866691105238252,4.274432723183252,2.3530701348711136,10494.039510026
7,2,150000,100,protein,2.856726613982316,4.22151741061054,2.336584787898369,10511.882952933
8,2,150000,100,protein,2.846381106161277,4.185859039125165,2.3150652122370747,10539.823323194
9,2,150000,100,protein,2.8593181925784688,4.229234805580918,2.343277048687358,10543.485390539
0,3,150000,100,protein,2.794392854255993,3.988736675438127,2.177212867730088,19156.999355351
1,3,150000,100,protein,2.804007918121544,4.027905116056088,2.207161938592917,19137.048707167
10,3,150000,100,protein,2.8046323223443843,4.02748325933839,2.2144466970306773,19225.667514519
11,3,150000,100,protein,2.8057214772124808,4.046003148610941,2.20028286824432,19235.380938693
12,3,150000,100,protein,2.7608758414305288,3.847812510341004,2.104466431368625,19269.199107596
13,3,150000,100,protein,2.79006416323328,3.96930457466592,2.165720930832556,19076.723741504
14,3,150000,100,protein,2.8281875405193007,4.121388654788014,2.264989292926887,18781.345016718
15,3,150000,100,protein,2.770130741791934,3.850972787048186,2.1190184003147103,19033.497668745
16,3,150000,100,protein,2.827253468844803,4.1200367514100105,2.253431230948379,11382.881616229
17,3,150000,100,protein,2.8056489299821865,4.026937002515225,2.20743555928624,11166.054057113
18,3,150000,100,protein,2.789955580758028,3.966971400145196,2.1675801292113124,11522.96788903
19,3,150000,100,protein,2.7966074484234755,3.9949903936271913,2.188606975454537,11402.984830033
2,3,150000,100,protein,2.7809304395057546,3.9225098640605367,2.158057100768723,19166.04488622
3,3,150000,100,protein,2.797738843210645,3.997332883557777,2.189959995597137,18952.607346583
4,3,150000,100,protein,2.8002381306745785,4.000137287775598,2.205969267113268,18979.844193755
5,3,150000,100,protein,2.781486571190161,3.9112227486991538,2.1555165037454,18996.663127647
6,3,150000,100,protein,2.8269675644187786,4.134173003596308,2.2485152154499928,18839.988914901
7,3,150000,100,protein,2.815770261366604,4.071516373641504,2.231303843727105,18947.326379062
8,3,150000,100,protein,2.7943783007860747,4.002408417758443,2.190499972684731,18977.308713964
9,3,150000,100,protein,2.816598892048396,4.086468456108183,2.236215060126818,19311.302143826
0,4,150000,100,protein,2.7822102022974566,3.93896260741815,2.152608085399484,15936.908433751
1,4,150000,100,protein,2.8034660714310147,4.050019508075578,2.202096953386316,16160.770343613
10,4,150000,100,protein,2.8058762894365987,4.04601808674921,2.217508073531905,16164.84468143
11,4,150000,100,protein,2.801571243965169,4.0303552371051765,2.202984160367765,16096.822874561
12,4,150000,100,protein,2.7776251631831137,3.933383955693422,2.142285716407025,16076.220732244
13,4,150000,100,protein,2.7819790629952905,3.9602814571528286,2.152186060191424,16071.874276648
14,4,150000,100,protein,2.808210052510451,4.049097712290828,2.213133196439072,16045.836121722
15,4,150000,100,protein,2.788496540478343,3.949904694143549,2.1680920394526577,16145.882523243
16,4,150000,100,protein,2.8224290827149625,4.104371899490113,2.2438853461334416,16055.271732849
17,4,150000,100,protein,2.8083592092806127,4.050669330518247,2.219111343481988,16137.458370785
18,4,150000,100,protein,2.791366112118378,3.9772758667142414,2.168539309961492,16237.998183873
19,4,150000,100,protein,2.792883854815679,3.986807277838732,2.1778557579891453,16283.591293654
2,4,150000,100,protein,2.8168901976114227,4.071848258888542,2.249931985091689,16064.003025623
3,4,150000,100,protein,2.7825336565546785,3.942054533605524,2.1541765050701382,16055.014900866
4,4,150000,100,protein,2.807812562285519,4.0343335808640965,2.2220849290240983,16160.840993541
5,4,150000,100,protein,2.7785828813572557,3.9078016956628825,2.149940556628352,16238.536067771
6,4,150000,100,protein,2.8230491982847594,4.132948911277573,2.2416051303597517,16223.091194598
7,4,150000,100,protein,2.799189796436941,4.010743829692686,2.194765150013532,16241.317008933
8,4,150000,100,protein,2.800433605078672,4.035715761353942,2.208276617042168,16117.134016643
9,4,150000,100,protein,2.8140076312051474,4.08974124615284,2.2316173604644534,16051.692485026
0,5,150000,100,protein,2.789207256092871,3.971336753534585,2.1745744197956185,16406.525466963
1,5,150000,100,protein,2.800488186134216,4.028241317399882,2.1927577339413094,21226.13842072
10,5,150000,100,protein,2.802093180279772,4.020759381933847,2.2162987679579174,18920.822099197
11,5,150000,100,protein,2.8209599140121946,4.111747049928921,2.2448891287856525,19136.75832097
12,5,150000,100,protein,2.7901758748737744,3.9899280232628263,2.1721093941779346,19195.835908403
13,5,150000,100,protein,2.803278771294942,4.0420950382303005,2.20444076666562,19267.114850888
14,5,150000,100,protein,2.820533566548276,4.1091331280529175,2.243898547653594,19017.723226299
15,5,150000,100,protein,2.774515865288917,3.895855128618394,2.135282222915178,19053.872146113
16,5,150000,100,protein,2.806981788475861,4.051902314030023,2.215234930467098,19314.545064818
17,5,150000,100,protein,2.8014670779429856,4.019824544223604,2.2005198166857687,16548.968487592
18,5,150000,100,protein,2.801273956125284,4.030086331032514,2.194035712491848,19312.125849108
19,5,150000,100,protein,2.805884486233529,4.046207411038764,2.2163589119295017,38573.782199563
2,5,150000,100,protein,2.792407806797016,3.9867335218011015,2.188531492820017,21158.749138629
3,5,150000,100,protein,2.797627341796688,4.011345886870767,2.19196972130661,20004.572262229
4,5,150000,100,protein,2.815717764071579,4.066269526879078,2.244684146775455,21299.837133363
5,5,150000,100,protein,2.779403899923713,3.908087992508532,2.1527855945544334,20952.694089573
6,5,150000,100,protein,2.814121030610385,4.101366470721511,2.227228119641531,20775.006603282
7,5,150000,100,protein,2.8081092869618,4.049616859852489,2.219834548125476,20784.807102357
8,5,150000,100,protein,2.7965079402912014,4.021107818513876,2.1972172820018825,21063.080144395
9,5,150000,100,protein,2.8233562198494213,4.119668723589571,2.243796608806932,21051.267465625
0,1,150000,100,wine_red,0.9419932313187408,0.6339189841785414,0.3410358064716038,1986.057198877
1,1,150000,100,wine_red,1.0062400773425848,0.666945195676836,0.3689290697287536,1987.109601747
10,1,150000,100,wine_red,0.8552327939821783,0.561857692597136,0.3179210060742983,1098.1712863940002
11,1,150000,100,wine_red,0.965834012008299,0.6393204100893723,0.3528675634862712,1098.257091216
12,1,150000,100,wine_red,0.923898946454482,0.6131986678754334,0.3437621567221259,1098.2623338540002
13,1,150000,100,wine_red,0.9008532701283126,0.598233099877568,0.3344714183628461,1098.23975262
14,1,150000,100,wine_red,0.8262594335917134,0.5354766065236596,0.3013233539846013,1098.298003953
15,1,150000,100,wine_red,0.9290588814872892,0.6139515401559048,0.3487678129492301,1098.030001798
16,1,150000,100,wine_red,1.029640955403152,0.6779414564664051,0.3723941854982848,1098.214921142
17,1,150000,100,wine_red,0.9876890293273618,0.6612289130191767,0.3548422985567595,1098.258186043
18,1,150000,100,wine_red,0.9494276227874362,0.623424028905929,0.3471528839535759,1094.0718490850002
19,1,150000,100,wine_red,0.9017855125170492,0.598037048872481,0.332553465575424,1094.3638559229998
2,1,150000,100,wine_red,0.9030775294387352,0.5923640157425053,0.330040454303128,1078.932330437
3,1,150000,100,wine_red,0.9518521915551263,0.6276629470726789,0.3448412338444132,1079.173017287
4,1,150000,100,wine_red,0.9696376317202732,0.6396833176888176,0.3536922601464646,1079.101333937
5,1,150000,100,wine_red,0.8906854761555001,0.5906130798700403,0.328981853133907,1079.332806437
6,1,150000,100,wine_red,0.9258938808208984,0.6158229252857811,0.3443068229098007,1079.415306368
7,1,150000,100,wine_red,0.8586328163590103,0.5683540399336975,0.3167901943884146,1079.393738328
8,1,150000,100,wine_red,1.0441282017196758,0.6840010020761895,0.3785886211327564,1079.332202397
9,1,150000,100,wine_red,0.8992372172611611,0.5935160521394984,0.3330514253469411,1079.511353264
0,2,150000,100,wine_red,0.943942152481906,0.6294635637446844,0.3413299255045631,7313.066591939
1,2,150000,100,wine_red,0.997441272860972,0.6609631258858243,0.3658620866628015,7347.534398979
10,2,150000,100,wine_red,0.8740721711804914,0.5720324910176977,0.3244477441120574,7453.448874562
11,2,150000,100,wine_red,0.9882068663744776,0.6512626136201102,0.3619417373347515,7377.476201963
12,2,150000,100,wine_red,0.9390611651889108,0.6197948499394216,0.3491376325135927,7492.027975214
13,2,150000,100,wine_red,0.908287115991325,0.5999830108522676,0.3371304253668427,7292.46171998
14,2,150000,100,wine_red,0.8427881413571585,0.5450831631464531,0.3062374795918246,7364.697707986
15,2,150000,100,wine_red,0.938728173724254,0.6182475446098588,0.3509285625511372,7222.278524646
16,2,150000,100,wine_red,1.0438682820846017,0.6847833244890774,0.3769411097811811,7254.452166651999
17,2,150000,100,wine_red,0.9974452666773604,0.6612430961607647,0.3557274175926034,7176.967465709
18,2,150000,100,wine_red,0.954769199398358,0.628712152347807,0.3499744538893903,7260.50735269
19,2,150000,100,wine_red,0.9406259005608948,0.6239617249641363,0.3447778672920274,7312.776508779
2,2,150000,100,wine_red,0.9074156088239362,0.596512900526342,0.3326965189393219,7344.740478513
3,2,150000,100,wine_red,0.9535373963069992,0.6276665934046912,0.3462171422328481,7245.424402051
4,2,150000,100,wine_red,0.9747314898779552,0.6421001461880618,0.3560714793538626,7307.071307898001
5,2,150000,100,wine_red,0.9100541094847864,0.6003223174657668,0.3340819099951796,7355.698951736999
6,2,150000,100,wine_red,0.9467812468795774,0.6283683059906425,0.3492670863349721,7300.850886103
7,2,150000,100,wine_red,0.8867674967222493,0.5819367974179434,0.3248113558561091,7325.15551279
8,2,150000,100,wine_red,1.0330884713531736,0.680792308920642,0.3779804966413739,7379.118427846999
9,2,150000,100,wine_red,0.9094324617262004,0.5968800332567658,0.3372158020611341,7382.653158012
0,3,150000,100,wine_red,0.9424764123195584,0.6227528843206912,0.3402476952968366,13513.767728267
1,3,150000,100,wine_red,0.9952317652737328,0.6570799902778733,0.3653509337717953,13373.519675202
10,3,150000,100,wine_red,0.8721737242685326,0.5690038694516684,0.3228218496559301,13684.971280546
11,3,150000,100,wine_red,0.9889565922460491,0.6515166435837751,0.3621068051565533,13502.714874598
12,3,150000,100,wine_red,0.9460850871435592,0.6231453133202212,0.3514194221807768,13486.279577856
13,3,150000,100,wine_red,0.9166460362810358,0.6032036362643254,0.3397426030405852,13492.587659309002
14,3,150000,100,wine_red,0.8442536785367614,0.5434711574213106,0.3061697385529985,13536.253278881
15,3,150000,100,wine_red,0.9425279055977214,0.620182668669891,0.3517992327662904,13278.076654826
16,3,150000,100,wine_red,1.039107198325678,0.6842605918778798,0.3762756465315215,13575.650668287
17,3,150000,100,wine_red,0.9925848735189128,0.6564737928380184,0.354005291873169,13584.219537629
18,3,150000,100,wine_red,0.9528529336045664,0.6276766437035147,0.3499463672648538,13418.528513107
19,3,150000,100,wine_red,0.941728097066959,0.6225792813303708,0.344719622199198,13452.454237874
2,3,150000,100,wine_red,0.9149111887168108,0.6009152836289082,0.3360862959701637,13285.984569818
3,3,150000,100,wine_red,0.945088994706086,0.6212175533856794,0.343151040475958,13454.314728396
4,3,150000,100,wine_red,0.9803335493165408,0.6458778247713263,0.3588356283949677,13488.359834086
5,3,150000,100,wine_red,0.9134622454103044,0.601364964716666,0.3351777466442672,13465.827062286
6,3,150000,100,wine_red,0.9500163303353972,0.6295274562740616,0.3499127248001752,13379.252731576
7,3,150000,100,wine_red,0.8892606706899568,0.5818093649292366,0.324683929147468,13463.985893672
8,3,150000,100,wine_red,1.02913649955231,0.6776207180849977,0.3762851334736586,13427.403599454
9,3,150000,100,wine_red,0.909266618682778,0.5958211212178127,0.3370114553609027,13501.990917001
0,4,150000,100,wine_red,0.9468178953753736,0.6332743209741147,0.3402678450960975,19401.98133044
1,4,150000,100,wine_red,1.0064952636333164,0.6652245463782585,0.3681611301425951,19652.316278164
10,4,150000,100,wine_red,0.8679345466972042,0.5660865562057528,0.321362248489393,34854.285175596
11,4,150000,100,wine_red,0.9864418426882277,0.6499765918023634,0.3604834218483607,34868.987746438004
12,4,150000,100,wine_red,0.9292304089329118,0.6155128577446265,0.3449037925940146,37057.225629997
13,4,150000,100,wine_red,0.9023226155636488,0.5967805890937818,0.3337245931457171,37650.610685016
14,4,150000,100,wine_red,0.8543656329578528,0.5502184631553397,0.3103047811294565,34867.224850269
15,4,150000,100,wine_red,0.9316164524983858,0.6142558107633913,0.3489349132629288,34807.47476766
16,4,150000,100,wine_red,1.0299761115124446,0.6779649624590398,0.3725043010735639,35003.68269669
17,4,150000,100,wine_red,0.9876323007108768,0.657963417142319,0.3545854061455836,34984.677578569004
18,4,150000,100,wine_red,0.9532296659572465,0.6248864417130547,0.3479356987078182,34936.006277294
19,4,150000,100,wine_red,0.9300115019523434,0.6134084624792302,0.3400821326886861,34828.313398294995
2,4,150000,100,wine_red,0.9071629121342866,0.5942149556306666,0.331840128822197,19675.592522086
3,4,150000,100,wine_red,0.9581889986115794,0.6314269980151429,0.3459815313222021,19617.900552911
4,4,150000,100,wine_red,0.9640913041161238,0.6366165666563378,0.3522879981468901,19598.13114908
5,4,150000,100,wine_red,0.9138174134769496,0.6014429899628375,0.3352019639349876,19697.774836281
6,4,150000,100,wine_red,0.9512947694410776,0.6289712073718275,0.3501173068657938,34875.931021985
7,4,150000,100,wine_red,0.8745845667641614,0.5741163709318131,0.3200453718484361,34853.380304249
8,4,150000,100,wine_red,1.0317437599948316,0.6772079266673748,0.3744622814034052,34826.723753638995
9,4,150000,100,wine_red,0.8914154111458601,0.5863476350489593,0.3295040979877274,34843.997231015
0,5,150000,100,wine_red,0.9433269748992604,0.6325145715025986,0.3403756169655642,46012.039239442005
1,5,150000,100,wine_red,1.0096112976731917,0.6684791995873216,0.3697735447886265,46076.683603815
10,5,150000,100,wine_red,0.8546727761392727,0.5594115782478667,0.3168229291418162,24917.394346593
11,5,150000,100,wine_red,0.9714705610871872,0.6415629141125181,0.3540613638399587,24960.169729315003
12,5,150000,100,wine_red,0.9283580226784688,0.6166003673812841,0.3456258436698369,41464.962430213
13,5,150000,100,wine_red,0.9005928415922899,0.5970122600470126,0.3337246255585692,41399.591747488
14,5,150000,100,wine_red,0.8294025506759484,0.5360250155023103,0.3017971779700509,25435.543400065
15,5,150000,100,wine_red,0.9338050457674238,0.6163318349359147,0.3500809434961263,25332.198079475
16,5,150000,100,wine_red,1.032426443496594,0.680452218422307,0.3736632545878141,25052.69620983
17,5,150000,100,wine_red,0.9866592784696872,0.6589009196664518,0.3545466497758731,25336.144972403
18,5,150000,100,wine_red,0.9471954431846406,0.6207757050053749,0.3455037981687972,24979.178793801
19,5,150000,100,wine_red,0.9072519441881246,0.5993422571973758,0.3343608238116766,25363.107463528
2,5,150000,100,wine_red,0.9040055022108714,0.592267589615037,0.3304615369616169,45983.799834516
3,5,150000,100,wine_red,0.955019596792716,0.630967222828716,0.346021052200174,46037.593448329
4,5,150000,100,wine_red,0.9632473651047448,0.634769658981075,0.3513546068106353,45844.606699776
5,5,150000,100,wine_red,0.8887540171086752,0.5873680579475444,0.3272239804634679,46311.042684736
6,5,150000,100,wine_red,0.9214761294449756,0.6096247914792582,0.341390446659628,45404.98972672
7,5,150000,100,wine_red,0.8671239080035562,0.5719858865169023,0.3191632842502814,45157.966973848
8,5,150000,100,wine_red,1.0315388534506904,0.6763641001362048,0.3743044778926151,45397.886251398
9,5,150000,100,wine_red,0.8933549498049423,0.5877053042410437,0.3302402366446471,45219.598297195
