Unnamed: 0,num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,bnn_structure,regression_coeffs,batch_size,activation,dropout,lr,warmup,fix_prior_noise,prior_kl,zero_mean_prior,freeze_prior,freeze_posterior,show,seed,verbose,dtype,split,dataset,activation_str,device,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
0,1,200,BNN,winered,40000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f1d05bed1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.WineRed_Dataset object at 0x7f1d0bed5100>,tanh,cpu,1400.0941162109375,0.42373183,0.602311372756958,0.2382673919200897,1978.199462890625,0.6001345,0.8906882405281067,0.3205728232860565
0,1,200,BNN,boston,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f381f2861e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,3,<utils.dataset.Boston_Dataset object at 0x7f3827d6d100>,tanh,cpu,35.583229064941406,1.3908404,1.9446821212768557,0.8382402062416077,2102.1279296875,5.930024,3.639134407043457,2.33292818069458
0,1,200,BNN,boston,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f2239afa1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.Boston_Dataset object at 0x7f223fde9100>,tanh,cpu,-0.8595064878463745,1.3194158,1.8881138563156128,0.7945408225059509,555.6712646484375,2.7766504,2.302905321121216,1.4167871475219729
0,1,200,BNN,energy,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f6cadbd21e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,2,<utils.dataset.Energy_Dataset object at 0x7f6cb66c2100>,tanh,cpu,-686.28564453125,0.41349414,0.9685524702072144,0.2896903157234192,-671.144287109375,0.42347977,0.974623441696167,0.2941585481166839
0,1,200,BNN,kin8nm,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7ff91efa11e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.Kin8nm_Dataset object at 0x7ff927a88130>,tanh,cpu,2602.496826171875,0.07200141,-1.1350864171981812,0.0413919873535633,2895.17236328125,0.075955056,-1.104265570640564,0.0433710217475891
0,1,200,BNN,kin8nm,40000,[3],[10],20,10000,<built-in method tanh of type object at 0x7f0f7f6721e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.Kin8nm_Dataset object at 0x7f0f8595a100>,tanh,cpu,2259.167236328125,0.066087015,-1.2126071453094482,0.0381861738860607,2924.19287109375,0.07457914,-1.1451536417007446,0.0422231219708919
0,1,200,BNN,power,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f3e62fa51e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Power_Dataset object at 0x7f3e6ba8c130>,tanh,cpu,-198.73509216308597,3.7907937,2.7576301097869877,2.056657552719116,-328.77740478515625,3.7240863,2.7424676418304443,2.087350845336914
0,1,200,BNN,concrete,40000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f1f6baba1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.Concrete_Dataset object at 0x7f1f745aa130>,tanh,cpu,222.32884216308597,4.137481,2.9002718925476074,2.346060276031494,372.9957275390625,4.9833765,3.029106855392456,2.7840020656585693
0,1,200,BNN,boston,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7fc928f981e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,19,<utils.dataset.Boston_Dataset object at 0x7fc92f287100>,tanh,cpu,-6.300650596618652,1.1926277,1.8168030977249143,0.7316272854804993,649.8846435546875,3.1227918,2.792494773864746,1.4167484045028689
0,1,200,BNN,naval,40000,[1],[10],20,10000,<built-in method tanh of type object at 0x7eff6e7e31e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,3,<utils.dataset.Naval_Dataset object at 0x7eff74ad2100>,tanh,cpu,-6388.61865234375,0.00086203247,-4.981470108032227,0.000717467337381,-6349.99609375,0.00088321767,-4.978949069976807,0.0007226246525533
0,1,200,BNN,power,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f0b578221e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.Power_Dataset object at 0x7f0b60312130>,tanh,cpu,-183.4807891845703,3.753291,2.7487223148345947,2.036170482635498,-578.9030151367188,3.56025,2.707181453704834,1.9857805967330933
0,1,200,BNN,concrete,40000,[1],[10],20,10000,<built-in method tanh of type object at 0x7f155b8621e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,16,<utils.dataset.Concrete_Dataset object at 0x7f1564352130>,tanh,cpu,216.2653045654297,4.1285105,2.901715040206909,2.331265449523926,609.3937377929688,6.0299234,3.2265284061431885,3.323798179626465
0,1,200,BNN,energy,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f0bd48861e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Energy_Dataset object at 0x7f0bdd376100>,tanh,cpu,-573.9807739257812,0.45289508,1.0413119792938232,0.3138373792171478,-589.3543090820312,0.4011147,1.0192995071411133,0.2993601262569427
0,1,200,BNN,energy,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7f07e0a4f1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,18,<utils.dataset.Energy_Dataset object at 0x7f07e6d37100>,tanh,cpu,-573.603515625,0.4423186,1.0613458156585691,0.3161284625530243,-508.5411682128906,0.53701425,1.111582636833191,0.3492892980575561
0,1,200,BNN,kin8nm,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f29492651e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,8,<utils.dataset.Kin8nm_Dataset object at 0x7f2951d55130>,tanh,cpu,2325.888916015625,0.06742462,-1.2031854391098022,0.0388184003531932,2971.792724609375,0.074813016,-1.1433807611465454,0.0421025231480598
